"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"1_6_4",44.63174,42.836759,-3.65821754565285,-0.37263484160595,-1.69166545134106,1,6,4
"5_3_9",47.255363,43.690713,2.81311070194347,-4.54316195444176,2.26863193070213,5,3,9
"5_3_9",46.728002,43.287068,2.55095708847102,-4.65345443150269,2.38538270328281,5,3,9
"2_5_6",16.900372,57.008547,-2.14067542899287,-1.15732540342836,0.13577967977982,2,5,6
"2_5_6",16.89651,56.97951,-2.12765618252388,-1.13807741544188,0.160623655272147,2,5,6
"2_5_6",16.888908,56.952758,-2.12765618252388,-1.13807741544188,0.160623655272147,2,5,6
"2_5_6",16.89427,56.98028,-2.12765618252388,-1.13807741544188,0.160623655272147,2,5,6
"4_4_3",33.590068,40.965135,0.734630215701102,-3.27585773585595,-1.8684073817661,4,4,3
"6_5_7",11.424771,44.461977,4.07349904429219,-1.65657418273122,0.790471073214072,6,5,7
"6_5_7",-0.0911461,40.9288656,5.163645380464,-1.6497906760567,0.958355795941207,6,5,7
"5_6_7",8.199703,44.92129,2.1202863192723,-0.818071971404943,1.24371722004464,5,6,7
"3_4_7",30.7813,48.0148,-0.61718278922407,-3.64059912857518,0.742636620694232,3,4,7
"3_4_7",30.8276,48.0541,-0.61718278922407,-3.64059912857518,0.742636620694232,3,4,7
"3_4_7",31.411258,47.70772,-0.292092691786338,-3.85663758384349,0.885568211540071,3,4,7
"3_4_7",31.472891,47.706337,-0.252785344951779,-3.93152633505524,0.892643968234762,3,4,7
"3_4_7",30.939363,48.029513,-0.560271796891161,-3.72919279046735,0.744212714755596,3,4,7
"5_4_9",47.448632,43.01178,3.2666177210509,-3.51991609245168,2.78475632122091,5,4,9
"5_4_9",47.674127,42.86735,3.60673398085128,-3.34029116692693,2.74581197957905,5,4,9
"5_4_9",47.2279,43.0127,2.54766828911981,-3.67146631233904,2.57054610344677,5,4,9
"2_4_3",44.696731,40.535089,-2.8176543824507,-2.54270391327413,-2.03002221057475,2,4,3
"5_4_8",47.817874,42.582688,2.49171870602424,-3.16140297720382,2.17121302640781,5,4,8
"2_8_7",8.175482,55.806037,-2.50467192307433,2.71180768274068,0.696139739460094,2,8,7
"3_5_5",7.27265,47.9689,-0.0616400124075555,-1.16433516414622,-0.384643965323032,3,5,5
