"SPEC","STATUS","Longitude","Latitude"
0,"ABSENCE",2.53682790061505,45.3007548760208
0,"ABSENCE",14.760252785113,51.3776166723313
0,"ABSENCE",118.54700784275,30.2142442434358
0,"ABSENCE",46.3381566665613,45.9488348882505
0,"ABSENCE",4.61424043321326,49.4766264994583
0,"ABSENCE",13.1301751916975,48.6188489465867
0,"ABSENCE",18.8916727514632,48.0054545355449
0,"ABSENCE",0.254245942198714,46.4132662292687
0,"ABSENCE",11.7653245271438,42.6144887331556
0,"ABSENCE",7.46993718310148,49.8130256188111
0,"ABSENCE",40.6391831324601,47.1644922535156
0,"ABSENCE",46.5396221816875,40.4468878534016
0,"ABSENCE",43.1023371041081,46.7119977658384
0,"ABSENCE",15.658140761822,46.0502082519555
0,"ABSENCE",43.1635610823182,43.1886795590848
0,"ABSENCE",0.660647460095949,49.411851505811
0,"ABSENCE",6.419493988938,48.7308652626831
0,"ABSENCE",119.731550404615,33.6543943522835
0,"ABSENCE",10.7796808712099,47.2043270448802
0,"ABSENCE",-2.40436343169577,40.9379136313114
0,"ABSENCE",117.940477509551,31.047607758094
0,"ABSENCE",49.5653982268016,40.3432702382281
0,"ABSENCE",-3.01868512234273,37.2825847082214
0,"ABSENCE",-4.7646733782821,39.6310831969183
0,"ABSENCE",2.80765587090872,48.3308505451121
0,"ABSENCE",3.96504586485774,48.0482634683936
0,"ABSENCE",120.495183914804,32.8785116412036
0,"ABSENCE",133.139308009419,35.5109672116502
0,"ABSENCE",41.2553259877668,42.8161999930493
0,"ABSENCE",46.4546025614958,42.8498590949708
0,"ABSENCE",4.41749808808236,43.7277939187072
0,"ABSENCE",6.81160980748722,51.055212372791
0,"ABSENCE",-4.26113078247287,39.8122138335256
0,"ABSENCE",-1.46299415494532,37.6052784496553
0,"ABSENCE",42.1559726954256,45.976462724372
0,"ABSENCE",6.6352422725701,51.6144953218385
0,"ABSENCE",7.18632110641108,49.5360227327077
0,"ABSENCE",17.6654016005245,46.8237714678907
0,"ABSENCE",10.2590262336069,44.0077570705612
0,"ABSENCE",16.274608468975,43.7063441455656
0,"ABSENCE",2.67947781493931,50.1276020614818
0,"ABSENCE",-0.855525211133538,41.7827199009635
0,"ABSENCE",0.319391656677698,44.761768281212
