"input_search","acceptedScientificName","acceptedTaxonKey","basisOfRecord","coordinateUncertaintyInMeters","country","countryCode","datasetKey","degreeOfEstablishment","establishmentMeans","individualCount","institutionCode","occurrenceStatus","publishingOrgKey","scientificName","taxonKey","taxonomicStatus","taxonRank","year","occurrence_type","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","lon","lat"
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",597.595458984375,34.4132843017578,0.247500002384186,14.1791400909424,136.597076416016,39880.05078125,23302.564453125,49.9472007751465,128.253601074219,6,11.6953401565552,75.4770050048828,3811.85473632812,100.536567687988,35.6294898986816,141.947204589844,4.75,52.5
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3,"Denmark","DK","963a6b96-4d22-4428-86e4-afee52cf4a8e",NA,NA,NA,"SGAV-and-NHMD","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,NA,499.44482421875,31.851188659668,0.129999995231628,16.7790813446045,89.8654251098633,32952.67578125,22717.58203125,31.2659454345703,139,6,16.1683025360107,28.7587127685547,3133.38989257812,82.8830718994141,69.6376876831055,80.428108215332,11.712607,55.064767
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",14,"Denmark","DK","963a6b96-4d22-4428-86e4-afee52cf4a8e",NA,NA,NA,"SGAV-and-NHMD","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,NA,499.44482421875,31.851188659668,0.129999995231628,16.7790813446045,89.8654251098633,32952.67578125,22717.58203125,31.2659454345703,139,6,16.1683025360107,28.7587127685547,3133.38989257812,82.8830718994141,69.6376876831055,80.428108215332,11.700314,55.06653
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",250,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,3,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",520.844543457031,52.0902442932129,0.0350839979946613,18.6120204925537,79.080696105957,26052.599609375,14044.81640625,3.04800009727478,133,4,5.3721079826355,49.9610939025879,3896.20556640625,94.8489227294922,23.4354438781738,36.7896995544434,19.13885,57.91727
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",104.89,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",484.104064941406,29.0618553161621,0.191108003258705,16.8289604187012,95.416259765625,31675.3671875,22432.51171875,25.165599822998,139.135604858398,5.05639982223511,14.6738920211792,26.9605560302734,3160.37280273438,82.1425247192383,67.4276123046875,76.304801940918,11.449818,55.656327
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",551.9892578125,35.3595542907715,0.164207994937897,17.0716800689697,97.0680313110352,28154.154296875,17918.20703125,28.332799911499,128.589996337891,5,16.7822322845459,31.0081634521484,3612.10522460938,93.4761123657227,28.5574951171875,58.4119987487793,9.928735,55.696564
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",597.595458984375,34.4132843017578,0.247500002384186,14.1791400909424,136.597076416016,39880.05078125,23302.564453125,49.9472007751465,128.253601074219,6,11.6953401565552,75.4770050048828,3811.85473632812,100.536567687988,35.6294898986816,141.947204589844,4.8,52.45
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",613.330627441406,35.1438064575195,0.228027999401093,14.1964998245239,134.970001220703,39768.265625,23287.330078125,49.8307991027832,126.197196960449,6,11.7728080749512,33.8730888366699,3893.44506835938,102.773368835449,36.1211318969727,140.464401245117,4.95,52.5
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",238.42,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",557.407348632812,37.5653495788574,0.131443038582802,17.0048866271973,94.5274200439453,28513.587890625,18099.6171875,28.9665813446045,128.993423461914,5,16.7402992248535,31.1309223175049,3664.14672851562,94.6554489135742,28.7579135894775,63.2967071533203,10.003948,55.737187
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",134.41,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",547.027404785156,32.9276924133301,0.201455995440483,17.080638885498,100.689361572266,27734.7421875,17703.56640625,27.403600692749,127.459999084473,5,16.7510681152344,30.7913074493408,3567.90258789062,92.3797225952148,28.3972034454346,53.5508003234863,9.888962,55.689106
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",551.9892578125,35.3595542907715,0.164207994937897,17.0716800689697,97.0680313110352,28154.154296875,17918.20703125,28.332799911499,128.589996337891,5,16.7822322845459,31.0081634521484,3612.10522460938,93.4761123657227,28.5574951171875,58.4119987487793,9.96079,55.748556
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2024,"native",557.968566894531,36.354866027832,0.16729199886322,16.9203205108643,103.124397277832,28120.373046875,18118.392578125,23.1336002349854,130.29719543457,5,7.61774826049805,29.6718235015869,3854.24340820312,97.4571838378906,78.5303649902344,70.8216018676758,13.26264,55.77281
