"SPEC","STATUS","Longitude","Latitude"
1,"PRESENCE",6.874738,51.174899
1,"PRESENCE",9.208144,48.874906
1,"PRESENCE",8.458118,49.324902
1,"PRESENCE",8.374783,49.474896
1,"PRESENCE",9.041472,49.874912
1,"PRESENCE",8.880895,50.374803
1,"PRESENCE",3.19673,46.81498
1,"PRESENCE",5.56512,46.9667
1,"PRESENCE",4.97103,46.01011
1,"PRESENCE",5.13514,46.0747
1,"PRESENCE",5.56085,46.87671
1,"PRESENCE",6.47983,48.16323
1,"PRESENCE",8.41666,52.256165
1,"PRESENCE",8.041435,52.274922
1,"PRESENCE",8.041434,52.324925
1,"PRESENCE",8.374781,52.124928
1,"PRESENCE",11.37488,48.124915
1,"PRESENCE",11.958228,48.074925
1,"PRESENCE",10.708191,48.224915
1,"PRESENCE",10.291511,47.924902
1,"PRESENCE",10.041503,47.574902
1,"PRESENCE",12.041563,51.27495
1,"PRESENCE",12.458242,51.624963
1,"PRESENCE",11.874887,51.924966
1,"PRESENCE",11.958223,51.52495
1,"PRESENCE",11.87489,51.974963
1,"PRESENCE",10.874858,51.72495
1,"PRESENCE",11.04153,51.574944
1,"PRESENCE",12.791583,50.724954
1,"PRESENCE",11.958224,50.124947
1,"PRESENCE",11.708218,50.624947
1,"PRESENCE",11.874888,50.67495
1,"PRESENCE",8.291448,49.974902
1,"PRESENCE",8.20811,50.024902
1,"PRESENCE",8.291449,50.024902
1,"PRESENCE",8.20811,49.924902
1,"PRESENCE",8.374787,49.674896
1,"PRESENCE",10.208169,51.324934
1,"PRESENCE",10.291507,51.374934
1,"PRESENCE",10.374845,51.374944
1,"PRESENCE",11.624885,50.374938
1,"PRESENCE",10.29151,49.974922
1,"PRESENCE",11.041531,49.424928
1,"PRESENCE",10.374846,50.124925
1,"PRESENCE",10.041502,50.224922
1,"PRESENCE",10.208171,50.024922
1,"PRESENCE",15.66836,51.15417
1,"PRESENCE",16.13105,51.07684
1,"PRESENCE",15.87321,51.0881
1,"PRESENCE",15.70081,51.10126
1,"PRESENCE",16.15957,51.07754
1,"PRESENCE",15.81867,51.05072
1,"PRESENCE",16.07632,51.03958
1,"PRESENCE",15.99084,51.03739
1,"PRESENCE",3.7,51.6
