"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"1_6_8",10.291511,47.924902,-4.11010723121063,0.379090231149074,3.16726222135667,1,6,8
"1_5_9",10.041503,47.574902,-5.57394901410381,-0.510124933749988,3.71080650816574,1,5,9
"3_9_3",12.041563,51.27495,-0.705395983602153,3.61775951655681,-1.01784689563056,3,9,3
"3_9_3",12.458242,51.624963,-0.993244582306826,3.71427511045532,-0.941094764418997,3,9,3
"3_9_3",11.874887,51.924966,-0.616336795901674,3.62367054602168,-1.27853220100405,3,9,3
"3_9_3",11.958223,51.52495,-0.79332568314249,3.55925503299002,-1.16950793334263,3,9,3
"3_9_3",11.87489,51.974963,-0.616336795901674,3.62367054602168,-1.27853220100405,3,9,3
"1_6_6",10.874858,51.72495,-4.1944672890022,0.243745870565007,1.19005148715311,1,6,6
"1_7_5",11.04153,51.574944,-3.45225525921433,1.30504041104928,0.333653046718073,1,7,5
"1_7_5",12.791583,50.724954,-3.83950778582769,2.02298284704132,0.127663337809242,1,7,5
"1_7_5",11.958224,50.124947,-4.07501533326456,1.61089491667666,0.805096421649139,1,7,5
"1_7_5",11.708218,50.624947,-3.41866182843582,1.79726562028816,0.494170948296661,1,7,5
"1_7_5",11.874888,50.67495,-3.29029057829979,2.09712655819246,0.191207877255793,1,7,5
"3_8_4",8.291448,49.974902,0.163698365844987,3.29938502875975,-0.426685443328741,3,8,4
"3_8_4",8.20811,50.024902,-0.0600396790753659,3.1580658691123,-0.454015447372203,3,8,4
"3_8_4",8.291449,50.024902,0.0990595475441362,3.21622710668819,-0.508117658129828,3,8,4
"3_8_4",8.20811,49.924902,-0.360175249227221,3.05341537309034,-0.324282884325249,3,8,4
"3_8_4",8.374787,49.674896,0.702344334871761,3.38184674747566,-0.0591018513457262,3,8,4
"1_7_6",10.208169,51.324934,-3.75544327492599,0.922903039674866,1.57903673223787,1,7,6
"1_7_6",10.291507,51.374934,-3.60352043404182,1.01039873637761,1.35613288927675,1,7,6
"1_7_6",10.374845,51.374944,-3.35384117289406,1.29596377994687,1.01454630662222,1,7,6
"1_7_6",11.624885,50.374938,-4.28226369214354,1.15383807565033,1.11645777904353,1,7,6
"2_9_5",10.29151,49.974922,-1.01069109034608,4.07735714640756,0.0270836764432217,2,9,5
"2_9_5",11.041531,49.424928,-1.03976126341531,3.60406901528906,0.342951932834057,2,9,5
"2_9_5",10.374846,50.124925,-2.02569948468277,3.72294488998747,0.277200340463117,2,9,5
"2_9_5",10.041502,50.224922,-1.50839451163749,3.93101528200955,0.307895549955448,2,9,5
"2_9_5",10.208171,50.024922,-1.0811979903857,4.12889452813218,0.0856053747607215,2,9,5
"1_9_4",15.66836,51.15417,-3.62793239110116,3.79671522002667,-0.0973342197812517,1,9,4
"1_9_4",16.13105,51.07684,-3.28760777203462,4.27953006158566,-0.185903599283673,1,9,4
"1_9_4",15.87321,51.0881,-3.38922559055818,4.15639014266986,-0.204851459918945,1,9,4
"1_9_4",15.70081,51.10126,-3.62793239110116,3.79671522002667,-0.0973342197812517,1,9,4
"1_9_4",16.15957,51.07754,-3.28760777203462,4.27953006158566,-0.185903599283673,1,9,4
"1_9_5",15.81867,51.05072,-4.15850742862092,3.55094893006007,0.0868508567922134,1,9,5
"1_9_5",16.07632,51.03958,-4.21850802929399,3.52600106040298,0.130243399742953,1,9,5
"1_9_5",15.99084,51.03739,-4.23170183529768,3.55993042654568,0.104731295842191,1,9,5
"3_3_4",3.7,51.6,-0.429599583635085,-3.43861632378821,-0.882614802552695,3,3,4
"3_3_4",3.48094,51.25214,-0.208247321371323,-3.09374375449836,-0.881025309087629,3,3,4
"3_3_4",3.35792,51.30958,-0.248123092152911,-3.147281354899,-0.910849351680462,3,3,4
"3_3_4",3.73902,51.69173,-0.546390343656357,-3.57150830467211,-0.864323010848954,3,3,4
"3_3_4",3.75,51.55,-0.313127036642947,-3.13552466774029,-0.732119157851438,3,3,4
"3_5_7",5.75,50.85,-0.371136007394393,-0.670750335458305,1.67656772282856,3,5,7
"3_5_7",5.9,50.8,-0.733715236727063,-1.02037422149077,2.05665970299177,3,5,7
"3_5_7",5.85,50.9,-0.341144115718591,-0.665188826801633,1.72374133340483,3,5,7
"3_5_7",5.75,50.8,-0.640843890921364,-0.914167540068409,1.97091662782048,3,5,7
"3_5_7",5.95,50.9,-0.36718403949518,-0.711301307971019,1.82095580661862,3,5,7
"3_3_3",3.102485,51.208298,-0.256396082898029,-3.07942681288881,-1.0174136921332,3,3,3
"3_3_3",3.21408,51.32625,-0.307390300654393,-3.23398532263488,-1.00511955397678,3,3,3
"3_3_3",3.55,51.35,-0.279979085149694,-3.26408873999985,-0.934478732404583,3,3,3
"3_3_3",3.55,51.4,-0.279979085149694,-3.26408873999985,-0.934478732404583,3,3,3
"3_3_3",3.25179,51.2502,-0.282648526660036,-3.19816158701478,-0.930786512810968,3,3,3
"3_6_5",3.53948,50.44815,0.746908321607471,-0.285705998504889,0.420852930905934,3,6,5
"3_6_5",3.35059,50.32229,0.770579467948874,-0.0507541104263545,0.211452899623579,3,6,5
"3_6_5",3.34997,50.23251,0.659743515018148,0.000865132031563333,0.239023865933158,3,6,5
"3_6_5",3.21148,50.59191,0.590203460070626,-0.435227465946349,0.114443601891317,3,6,5
"3_6_5",3.18202,50.41705,0.78645683230577,-0.0210617725603638,0.105442781707659,3,6,5
